Level_Code,University,City,Course,Faculty,Int_Fees,Local_Fees,Currency,Currency_Time,Duration,Duration_Time,Full_Time,Part_Time,Prerequisite_1,Prerequisite_2,Prerequisite_3,Prerequisite_1_grade,Prerequisite_2_grade,Prerequisite_3_grade,Website,Course_Lang,Availability,Description,Career_Outcomes,Country,Online,Offline,Distance,Face_to_Face,Blended,Remarks
PG,University of Technology Sydney,Sydney,Master of Philosophy in Science,Humanities and Social Science,,,AUD,year,2,Years,yes,no,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/master-philosophy-science,English,,The Master of Philosophy in Science provides students with a unique opportunity to undertake original research and gain in-depth knowledge in their particular scientific field. Students have access to staff that are leading researchers and experts in their field. Undertaking this course allows students to explore their research potential and develop research skills. This course is designed to provide a scholarship pathway to the PhD program.,,Australia,no,yes,no,yes,,
PG,University of Technology Sydney,Sydney,Master of Science (Extension),Science and Health Science,,,AUD,year,2,Years,yes,yes,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/master-science-extension,English,,"The Master of Science (Extension) aims to renew and broaden students' scientific and industry experience with managerial and business acumen. It provides students with numerous opportunities by value-adding to their existing specialisations and bringing them up to speed on knowledge and technologies, or by expanding into different majors of interest to acquire professional and management skills.",,Australia,no,yes,no,yes,,
DPG,University of Technology Sydney,Sydney,Juris Doctor Master of Intellectual Property,Business & Commerce & Finance & Accounting,,,AUD,year,3,Years,yes,no,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/juris-doctor-master-intellectual-property,English,,UTS has established expertise in and a reputation for providing courses relevant to the needs of the patent and trade mark professions. The UTS Juris Doctor Master of Intellectual Property is the first at an Australian university that fulfils the entire educational requirements for registration as a registered trade marks attorney and patent attorney in Australia under the relevant regulations.,,Australia,no,yes,no,yes,,
DPG,University of Technology Sydney,Sydney,Juris Doctor Master of Business Administration,Business & Commerce & Finance & Accounting,,,AUD,year,4,Years,yes,no,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/juris-doctor-master-business-administration,English,,The Juris Doctor Master of Business Administration gives students exposure to theoretical learning and professional practice in the disciplines of law and business. It is an Australian Qualifications Framework Level 9 master's qualification that provides an alternative pathway to a legal career for graduates of disciplines other than law.,,Australia,no,no,no,no,,
PG,University of Technology Sydney,Sydney,Master of Engineering Master of Engineering Management,Engineering,,,AUD,year,2,Years,yes,yes,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/master-engineering-master-engineering-management,English,,"This program allows students to complete the Master of Engineering (ME) and the Master of Engineering Management (MEM) in two years of full-time study. The course follows an integrated approach to professional practice through professional engineering subjects, subjects relating to the major, an independent graduate project (in the area of the major), and a set of electives.",,Australia,no,yes,no,yes,,
PG,University of Technology Sydney,Sydney,Graduate Diploma in Australian Law,Law,,,AUD,year,1,Year,yes,yes,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/graduate-diploma-australian-law,English,,"This course is for qualified lawyers from jurisdictions outside Australia who are seeking admission to practise law in NSW. Based on an assessment by the Legal Profession Admission Board (LPAB) of the Supreme Court of NSW, UTS builds a tailored program of study for each student. Upon successful completion, students meet the academic requirements for admission as a lawyer of the NSW Supreme Court.",,Australia,no,yes,no,yes,,
PG,University of Technology Sydney,Sydney,Graduate Diploma in Legal Studies,Law,,,AUD,year,1,Year,yes,yes,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/graduate-diploma-legal-studies,English,,"This course gives non-law graduates an understanding of the legal and regulatory frameworks of their professional fields. Students come from a wide variety of professional backgrounds, such as insurance, human resources, banking, finance and education, and work in roles where knowledge of the legal landscape is critical to their work.",,Australia,no,yes,no,yes,,
PG,University of Technology Sydney,Sydney,Graduate Diploma in Management,Business & Commerce & Finance & Accounting,,,AUD,year,1,Year,yes,yes,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/graduate-diploma-management,English,,"The Graduate Diploma in Management aims to extend post-graduate student understanding of complexity and uncertainty characterising management contexts. Together with insights, capabilities and skills gained in the Graduate Certificate in Management, students are provided with the opportunity to explore these skills in greater breadth and depth.",,Australia,no,no,no,no,,
PG,University of Technology Sydney,Sydney,Graduate Diploma in Forensic Science,Law,,,AUD,year,1,Year,yes,yes,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/graduate-diploma-forensic-science,English,,The Graduate Diploma in Forensic Science prepares students for professional and specialist work in the discipline of forensic science and is designed for professional scientists wishing to update their industry-related skills for career advancement.,,Australia,no,no,no,no,,
PG,University of Technology Sydney,Online,Graduate Diploma in High Performance Sport,Creative Arts & Design & Music,,,AUD,year,1,Year,yes,yes,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/graduate-diploma-high-performance-sport,English,,"The Graduate Diploma in High Performance Sport is designed for students from diverse backgrounds and delivered using flexible learning methods suitable for working professionals, domestic students and international students. The course structure enables full-time or part-time study where students can commence in either Autumn or Spring session to complete eight subjects. This nested course structure provides a solid grounding of the knowledge and skills required in a variety of high performance sport careers whilst offering the opportunity to advance and tailor knowledge and skills development at an advanced level.",,Australia,yes,no,no,no,,
PG,University of Technology Sydney,Online,Graduate Diploma in Migration Law and Practice,Law,,,AUD,year,1,Year,yes,yes,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/graduate-diploma-migration-law-and-practice,English,,"The Graduate Diploma in Migration Law and Practice develops subject expertise and practical skills in the niche field of migration law. This course is developed by migration experts and is offered entirely online, giving students the flexibility to study when and where they choose. All lectures, tutorials, course materials and assessments are available via a range of web-based technologies and electronic media.",,Australia,no,yes,yes,yes,,
PG,University of Technology Sydney,Online,Graduate Diploma in Intellectual Property,Business & Commerce & Finance & Accounting,,,AUD,year,1,Year,yes,yes,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/graduate-diploma-intellectual-property,English,,"UTS has established expertise and a reputation for providing courses relevant to the needs of the patent and trade mark professions. The UTS Intellectual Property program is the first at an Australian university that fulfils the entire educational requirements for registration as a registered Trans-Tasman patent attorney in Australia and New Zealand under the Trans-Tasman IP Attorneys Board, as well as registration as an Australian trade marks attorney.",,Australia,no,no,yes,no,,
PG,University of Technology Sydney,Sydney,Graduate Diploma in Professional Practice,Engineering,,,AUD,year,1,Year,yes,yes,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/graduate-diploma-professional-practice,English,,Become an agile leader in complexity,,Australia,no,yes,no,yes,,
PG,University of Technology Sydney,Sydney,Graduate Diploma in Technology,Computer Science & Information Technology,,,AUD,year,1,Year,yes,yes,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/graduate-diploma-technology,English,,Gain skills to innovate and lead,,Australia,no,yes,no,yes,,
