Website,Availability,Prerequisite_1,Description,Duration_Time,Remarks,Faculty,Prerequisite_2,Currency,Full_Time,City,Course,Online,Prerequisite_2_grade,Prerequisite_1_grade,Blended,Local_Fees,Face_to_Face,Part_Time,Currency_Time,Int_Fees,University,Level_Code,Duration,Career_Outcomes,Country,Prerequisite_3_grade,Offline,Prerequisite_3,Course_Lang,Distance
https://www.uts.edu.au/future-students/find-a-course/bachelor-design-visual-communication-bachelor-arts-international-studies,,year 12,"This distinctive degree explores diverse forms of visual communication across design, culture and media. Visual Communication students acquire in depth understanding of the histories, practices and meanings of the visual world. In turn, obtaining the visual knowledge and skills required to negotiate rapidly changing technology, visual media and culture while becoming skilled in apprehending the unprecedented pace at which visual images, visual technologies and information data are produced. ",Years,,Mass Communication & Media,IELTS,AUD,yes,Sydney,Bachelor of Design in Visual Communication Bachelor of Arts in International Studies,,6.5,92.75,,,no,no,year,,University of Technology Sydney,BA,5,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-engineering-honours-bachelor-science-diploma-professional-engineering-practice,,year 12,"This combined degree is the same as the Bachelor of Engineering (Honours) Bachelor of Science (C09072), except for the additional requirement of two internships and completion of the professional engineering practice program. Students can transfer to this program if they wish to complete the Diploma in Professional Engineering Practice.",Years,,Engineering,IELTS,AUD,yes,Sydney,Bachelor of Engineering (Honours) Bachelor of Science Diploma in Professional Engineering Practice,,6.5,79.75,,,no,yes,year,,University of Technology Sydney,HONS,6,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-music-and-sound-design-bachelor-arts-international-studies,,year 12,"This course is designed to develop practitioners in music and sound design with a strong base of artistic, professional and theoretical skills. The UTS Bachelor of Music and Sound Design is the first of its kind to combine the domains of music, sound and screens (film, TV, internet, games, online). Subjects focus on developing real-world skills for the digital sound industry.",Years,,Humanities and Social Science,IELTS,AUD,yes,Sydney,Bachelor of Music and Sound Design Bachelor of Arts in International Studies,,6.5,71.50,,,no,no,year,,University of Technology Sydney,BA,5,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-engineering-honours-bachelor-science-diploma-professional-engineering-practice,,year 12,"This combined degree is the same as the Bachelor of Engineering (Honours) Bachelor of Science (C09072), except for the additional requirement of two internships and completion of the professional engineering practice program. Students can transfer to this program if they wish to complete the Diploma in Professional Engineering Practice.",Years,,Engineering,IELTS,AUD,yes,Sydney,Bachelor of Engineering (Honours) Bachelor of Science Diploma in Professional Engineering Practice,,6.5,79.75,,,no,yes,year,,University of Technology Sydney,HONS,6,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-nursing-bachelor-creative-intelligence-and-innovation,,year 12,"The UTS Bachelor of Nursing course prepares students for the exciting and challenging role of the Registered Nurse. This course is comprised of a comprehensive range of theoretical and clinical nursing subjects that together provide the knowledge, skills and professional values graduates require to provide safe, effective and compassionate nursing care. Our graduates are well prepared for clinical practice and are highly sought after for employment in a wide range of healthcare settings across Australian and internationally.",Years,,Business & Commerce & Finance & Accounting,IELTS,AUD,yes,Sydney,Bachelor of Nursing Bachelor of Creative Intelligence and Innovation,,6.5,89.55,,,no,no,year,,University of Technology Sydney,BA,4,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-engineering-honours-bachelor-science-diploma-professional-engineering-practice,,year 12,"This combined degree is the same as the Bachelor of Engineering (Honours) Bachelor of Science (C09072), except for the additional requirement of two internships and completion of the professional engineering practice program. Students can transfer to this program if they wish to complete the Diploma in Professional Engineering Practice.",Years,,Engineering,IELTS,AUD,yes,Sydney,Bachelor of Engineering (Honours) Bachelor of Science Diploma in Professional Engineering Practice,,6.5,79.75,,,no,yes,year,,University of Technology Sydney,HONS,6,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-property-economics-bachelor-arts-international-studies,,year 12,"For students thinking about a career in business, economics or property, the Bachelor of Property Economics provides the edge required to get started in a global industry.",Years,,Business & Commerce & Finance & Accounting,IELTS,AUD,yes,Sydney,Bachelor of Property Economics Bachelor of Arts in International Studies,,6.5,80.95,,,yes,no,year,,University of Technology Sydney,BA,5,,Australia,,yes,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-engineering-honours-bachelor-science-diploma-professional-engineering-practice,,year 12,"This combined degree is the same as the Bachelor of Engineering (Honours) Bachelor of Science (C09072), except for the additional requirement of two internships and completion of the professional engineering practice program. Students can transfer to this program if they wish to complete the Diploma in Professional Engineering Practice.",Years,,Engineering,IELTS,AUD,yes,Sydney,Bachelor of Engineering (Honours) Bachelor of Science Diploma in Professional Engineering Practice,,6.5,79.75,,,no,yes,year,,University of Technology Sydney,HONS,6,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-sport-and-exercise-science-bachelor-creative-intelligence-and-innovation,,year 12,The Bachelor of Sport and Exercise Science meets the demand for professionals able to provide physical activity services to all sectors of the community.,Years,,Humanities and Social Science,IELTS,AUD,yes,Sydney,Bachelor of Sport and Exercise Science Bachelor of Creative Intelligence and Innovation,,6.5,90.00,,,no,no,year,,University of Technology Sydney,BA,4,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-engineering-honours-bachelor-science-diploma-professional-engineering-practice,,year 12,"This combined degree is the same as the Bachelor of Engineering (Honours) Bachelor of Science (C09072), except for the additional requirement of two internships and completion of the professional engineering practice program. Students can transfer to this program if they wish to complete the Diploma in Professional Engineering Practice.",Years,,Engineering,IELTS,AUD,yes,Sydney,Bachelor of Engineering (Honours) Bachelor of Science Diploma in Professional Engineering Practice,,6.5,79.75,,,no,yes,year,,University of Technology Sydney,HONS,6,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-business-bachelor-sustainability-and-environment,,year 12,"The Bachelor of Business Bachelor of Sustainability and Environment offers students a sound background in all areas of business and the multidisciplinary knowledge of sustainability required to operate within the green economy. Students begin by exploring core areas of business and build their knowledge of sustainability as a scientific, legal and social domain. In the latter years of the course, students undertake one of eight business majors to develop in-depth knowledge of the business context and work with industry and community partners in studio subjects to address real sustainability issues. ",Years,,Computer Science & Information Technology,IELTS,AUD,yes,Sydney,Bachelor of Business Bachelor of Sustainability and Environment,,6.5,90.00,,,no,yes,year,,University of Technology Sydney,BA,4,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-engineering-honours-bachelor-science-diploma-professional-engineering-practice,,year 12,"This combined degree is the same as the Bachelor of Engineering (Honours) Bachelor of Science (C09072), except for the additional requirement of two internships and completion of the professional engineering practice program. Students can transfer to this program if they wish to complete the Diploma in Professional Engineering Practice.",Years,,Engineering,IELTS,AUD,yes,Sydney,Bachelor of Engineering (Honours) Bachelor of Science Diploma in Professional Engineering Practice,,6.5,79.75,,,no,yes,year,,University of Technology Sydney,HONS,6,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-advanced-science-bachelor-creative-intelligence-and-innovation,,year 12,"The Bachelor of Advanced Science is designed specifically to develop student learning using an inquiry-oriented and research-immersion model. Students engage in a number of research project subjects based on their chosen major, which includes environmental biotechnology; pharmaceutical sciences and pre-medicine. Students are placed with world-leading research scientists and learn 'on the job', actively mentored in research teams learning theory through real-time application and solving real-world problems. More than just a work placement, this course is a holistic learning experience designed to train the next generation of scientists.",Years,,Business & Commerce & Finance & Accounting,IELTS,AUD,yes,Sydney,Bachelor of Advanced Science Bachelor of Creative Intelligence and Innovation,,6.5,93.80,,,yes,yes,year,,University of Technology Sydney,BA,4,,Australia,,yes,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-engineering-honours-bachelor-science-diploma-professional-engineering-practice,,year 12,"This combined degree is the same as the Bachelor of Engineering (Honours) Bachelor of Science (C09072), except for the additional requirement of two internships and completion of the professional engineering practice program. Students can transfer to this program if they wish to complete the Diploma in Professional Engineering Practice.",Years,,Engineering,IELTS,AUD,yes,Sydney,Bachelor of Engineering (Honours) Bachelor of Science Diploma in Professional Engineering Practice,,6.5,79.75,,,no,yes,year,,University of Technology Sydney,HONS,6,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-communication-journalism-bachelor-creative-intelligence-and-innovation,,year 12,"Journalism education at UTS is based on the principle that professional journalism is founded on the public's right to know. This degree develops professional skills across all media and critically engages with the intellectual, ethical and political foundations of journalism, in the context of disruptive technological development and its impact on journalism.",Years,,Business & Commerce & Finance & Accounting,IELTS,AUD,yes,Sydney,Bachelor of Communication (Journalism) Bachelor of Creative Intelligence and Innovation,,6.5,87.00,,,no,no,year,,University of Technology Sydney,BA,4,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-engineering-honours-bachelor-science-diploma-professional-engineering-practice,,year 12,"This combined degree is the same as the Bachelor of Engineering (Honours) Bachelor of Science (C09072), except for the additional requirement of two internships and completion of the professional engineering practice program. Students can transfer to this program if they wish to complete the Diploma in Professional Engineering Practice.",Years,,Engineering,IELTS,AUD,yes,Sydney,Bachelor of Engineering (Honours) Bachelor of Science Diploma in Professional Engineering Practice,,6.5,79.75,,,no,yes,year,,University of Technology Sydney,HONS,6,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-design-animation-bachelor-arts-international-studies,,year 12,"This course offers a practice-based approach to learning animation and places strong emphasis on two key concepts: dramatisation (including performance and character) and VFX (visual effects) design. It teaches students how to conceptualise, visualise and realise animation across many different types of media. Central to the course is the development of a conceptual understanding of performance, narrative, characterisation, form, motion, time, space and aesthetics.",Years,,Humanities and Social Science,IELTS,AUD,yes,Sydney,Bachelor of Design in Animation Bachelor of Arts in International Studies,,6.5,99.20,,,no,no,year,,University of Technology Sydney,BA,5,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-engineering-honours-bachelor-science-diploma-professional-engineering-practice,,year 12,"This combined degree is the same as the Bachelor of Engineering (Honours) Bachelor of Science (C09072), except for the additional requirement of two internships and completion of the professional engineering practice program. Students can transfer to this program if they wish to complete the Diploma in Professional Engineering Practice.",Years,,Engineering,IELTS,AUD,yes,Sydney,Bachelor of Engineering (Honours) Bachelor of Science Diploma in Professional Engineering Practice,,6.5,79.75,,,no,yes,year,,University of Technology Sydney,HONS,6,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-design-animation-bachelor-creative-intelligence-and-innovation,,year 12,"The Bachelor of Design in Animation gives students with a passion for visual arts, drawing and storytelling the knowledge and hands-on experience required to create animation work that stands out in a global industry. Students learn how to observe the world around them, drawing directly from life to gain inspiration for characters and stories. They discover how to think creatively and develop ideas through multiple stages, focusing on character development, narrative and performance. They also learn the fundamental 2D and 3D animation skills to bring their stories to life.",Years,,Humanities and Social Science,IELTS,AUD,yes,Sydney,Bachelor of Design in Animation Bachelor of Creative Intelligence and Innovation,,6.5,97.55,,,no,yes,year,,University of Technology Sydney,BA,4,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-engineering-honours-bachelor-science-diploma-professional-engineering-practice,,year 12,"This combined degree is the same as the Bachelor of Engineering (Honours) Bachelor of Science (C09072), except for the additional requirement of two internships and completion of the professional engineering practice program. Students can transfer to this program if they wish to complete the Diploma in Professional Engineering Practice.",Years,,Engineering,IELTS,AUD,yes,Sydney,Bachelor of Engineering (Honours) Bachelor of Science Diploma in Professional Engineering Practice,,6.5,79.75,,,no,yes,year,,University of Technology Sydney,HONS,6,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-design-fashion-and-textiles-bachelor-creative-intelligence-and-innovation,,year 12,"The Bachelor of Design in Fashion and Textiles has been designed to enable students to create pathways of learning as they progress through the degree with a flexible and diverse approach to learning. Emphasis throughout this practice-based course is placed on value, innovation, creativity and responsible practice. Students should develop flexibility and confidence in working across the diverse environments that constitute contemporary practice.",Years,,Humanities and Social Science,IELTS,AUD,yes,Sydney,Bachelor of Design in Fashion and Textiles Bachelor of Creative Intelligence and Innovation,,6.5,94.50,,,no,yes,year,,University of Technology Sydney,BA,4,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-engineering-honours-bachelor-science-diploma-professional-engineering-practice,,year 12,"This combined degree is the same as the Bachelor of Engineering (Honours) Bachelor of Science (C09072), except for the additional requirement of two internships and completion of the professional engineering practice program. Students can transfer to this program if they wish to complete the Diploma in Professional Engineering Practice.",Years,,Engineering,IELTS,AUD,yes,Sydney,Bachelor of Engineering (Honours) Bachelor of Science Diploma in Professional Engineering Practice,,6.5,79.75,,,no,yes,year,,University of Technology Sydney,HONS,6,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-design-product-design-bachelor-arts-international-studies,,year 12,"The Bachelor of Design in Product Design prepares students for a career in the global product design industry, from boutique design practice or service design to large-scale industrial production and beyond.",Years,,Creative Arts & Design & Music,IELTS,AUD,yes,Sydney,Bachelor of Design in Product Design Bachelor of Arts in International Studies,,6.5,92.90,,,yes,yes,year,,University of Technology Sydney,BA,5,,Australia,,yes,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-engineering-honours-bachelor-science-diploma-professional-engineering-practice,,year 12,"This combined degree is the same as the Bachelor of Engineering (Honours) Bachelor of Science (C09072), except for the additional requirement of two internships and completion of the professional engineering practice program. Students can transfer to this program if they wish to complete the Diploma in Professional Engineering Practice.",Years,,Engineering,IELTS,AUD,yes,Sydney,Bachelor of Engineering (Honours) Bachelor of Science Diploma in Professional Engineering Practice,,6.5,79.75,,,no,yes,year,,University of Technology Sydney,HONS,6,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-design-product-design-bachelor-creative-intelligence-and-innovation,,year 12,"The course offers a practice-based approach to learning through the integration of digital and analogue technologies across the broad field of integrated product design, as well as the potential for specialisation within highly contemporary and innovative integrated product design practices.",Years,,Business & Commerce & Finance & Accounting,IELTS,AUD,yes,Sydney,Bachelor of Design in Product Design Bachelor of Creative Intelligence and Innovation,,6.5,87.10,,,no,no,year,,University of Technology Sydney,BA,4,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-engineering-honours-bachelor-science-diploma-professional-engineering-practice,,year 12,"This combined degree is the same as the Bachelor of Engineering (Honours) Bachelor of Science (C09072), except for the additional requirement of two internships and completion of the professional engineering practice program. Students can transfer to this program if they wish to complete the Diploma in Professional Engineering Practice.",Years,,Engineering,IELTS,AUD,yes,Sydney,Bachelor of Engineering (Honours) Bachelor of Science Diploma in Professional Engineering Practice,,6.5,79.75,,,no,yes,year,,University of Technology Sydney,HONS,6,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-design-visual-communication-bachelor-creative-intelligence-and-innovation,,year 12,"This distinctive degree explores diverse forms of visual communication across design, culture and media. Visual Communication students acquire in depth understanding of the histories, practices and meanings of the visual world. In turn, obtaining the visual knowledge and skills required to negotiate rapidly changing technology, visual media and culture while becoming skilled in apprehending the unprecedented pace at which visual images, visual technologies and information data are produced. ",Years,,Business & Commerce & Finance & Accounting,IELTS,AUD,yes,Sydney,Bachelor of Design in Visual Communication Bachelor of Creative Intelligence and Innovation,,6.5,92.40,,,no,no,year,,University of Technology Sydney,BA,4,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-engineering-honours-bachelor-science-diploma-professional-engineering-practice,,year 12,"This combined degree is the same as the Bachelor of Engineering (Honours) Bachelor of Science (C09072), except for the additional requirement of two internships and completion of the professional engineering practice program. Students can transfer to this program if they wish to complete the Diploma in Professional Engineering Practice.",Years,,Engineering,IELTS,AUD,yes,Sydney,Bachelor of Engineering (Honours) Bachelor of Science Diploma in Professional Engineering Practice,,6.5,79.75,,,no,yes,year,,University of Technology Sydney,HONS,6,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-health-science-bachelor-sustainability-and-environment,,year 12,"The Bachelor of Health Science Bachelor of Sustainability and Environment is a flexible and innovative degree that equips graduates with qualifications to make a difference across diverse health settings with a distinct focus on sustainability in practice, ecological health impacts and planetary health.",Years,,English,IELTS,AUD,yes,Sydney,Bachelor of Health Science Bachelor of Sustainability and Environment,,6.5,75.70,,,no,yes,year,,University of Technology Sydney,BA,4,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-engineering-honours-bachelor-science-diploma-professional-engineering-practice,,year 12,"This combined degree is the same as the Bachelor of Engineering (Honours) Bachelor of Science (C09072), except for the additional requirement of two internships and completion of the professional engineering practice program. Students can transfer to this program if they wish to complete the Diploma in Professional Engineering Practice.",Years,,Engineering,IELTS,AUD,yes,Sydney,Bachelor of Engineering (Honours) Bachelor of Science Diploma in Professional Engineering Practice,,6.5,79.75,,,no,yes,year,,University of Technology Sydney,HONS,6,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-medicinal-chemistry-bachelor-creative-intelligence-and-innovation,,year 12,"The Bachelor of Medicinal Chemistry is a practice-oriented degree that involves cutting-edge instrumentation, equipping students with the necessary skills for a career as a medicinal chemist.",Years,,Business & Commerce & Finance & Accounting,IELTS,AUD,yes,Sydney,Bachelor of Medicinal Chemistry Bachelor of Creative Intelligence and Innovation,,6.5,96.40,,,yes,yes,year,,University of Technology Sydney,BA,4,,Australia,,yes,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-engineering-honours-bachelor-science-diploma-professional-engineering-practice,,year 12,"This combined degree is the same as the Bachelor of Engineering (Honours) Bachelor of Science (C09072), except for the additional requirement of two internships and completion of the professional engineering practice program. Students can transfer to this program if they wish to complete the Diploma in Professional Engineering Practice.",Years,,Engineering,IELTS,AUD,yes,Sydney,Bachelor of Engineering (Honours) Bachelor of Science Diploma in Professional Engineering Practice,,6.5,79.75,,,no,yes,year,,University of Technology Sydney,HONS,6,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-science-bachelor-sustainability-and-environment,,year 12,"The Bachelor of Science Bachelor of Sustainability & Environment combines a focus on ecosystem protection and management with broad knowledge and professional skills to work within the social, economic and regulatory systems that intersect with and impact ecosystems. Students choose a major in either environmental or marine biology. Studies focus on the foundational components of natural systems, how these systems work, and how detrimental impacts on them can be assessed and recovered.",Years,,Computer Science & Information Technology,IELTS,AUD,no,Sydney,Bachelor of Science Bachelor of Sustainability and Environment,,6.5,96.40,,,no,yes,year,,University of Technology Sydney,BA,4,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-engineering-honours-bachelor-science-diploma-professional-engineering-practice,,year 12,"This combined degree is the same as the Bachelor of Engineering (Honours) Bachelor of Science (C09072), except for the additional requirement of two internships and completion of the professional engineering practice program. Students can transfer to this program if they wish to complete the Diploma in Professional Engineering Practice.",Years,,Engineering,IELTS,AUD,yes,Sydney,Bachelor of Engineering (Honours) Bachelor of Science Diploma in Professional Engineering Practice,,6.5,79.75,,,no,yes,year,,University of Technology Sydney,HONS,6,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-communication-creative-writing-master-teaching-secondary-education,,year 12,"This degree combines practical experience and theoretical engagement in communication, media and contemporary creative writing with a teacher education course to teach English in NSW secondary schools. Students may also qualify as teachers of English as an Additional Language/Dialect (EAL/D) or Society & Culture - Human Society and its Environment (HSIE). Students earn both an undergraduate Bachelor of Communication and a postgraduate Master of Teaching in Secondary Education in four (4) years of full-time study.",Years,,Computer Science & Information Technology,IELTS,AUD,yes,Sydney,Bachelor of Communication (Creative Writing) Master of Teaching in Secondary Education,,6.5,96.40,,,no,no,year,,University of Technology Sydney,PG,4,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-engineering-honours-bachelor-science-diploma-professional-engineering-practice,,year 12,"This combined degree is the same as the Bachelor of Engineering (Honours) Bachelor of Science (C09072), except for the additional requirement of two internships and completion of the professional engineering practice program. Students can transfer to this program if they wish to complete the Diploma in Professional Engineering Practice.",Years,,Engineering,IELTS,AUD,yes,Sydney,Bachelor of Engineering (Honours) Bachelor of Science Diploma in Professional Engineering Practice,,6.5,79.75,,,no,yes,year,,University of Technology Sydney,HONS,6,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-biotechnology-bachelor-business,,year 12,The Bachelor of Biotechnology Bachelor of Business is designed to produce graduates who are prepared for scientific practice in the biotechnology industry or who are equipped for entry into business and management in science-based businesses or institutions.,Years,,Computer Science & Information Technology,IELTS,AUD,no,Sydney,Bachelor of Biotechnology Bachelor of Business,,6.5,91.40,,,yes,yes,year,,University of Technology Sydney,BA,4,,Australia,,yes,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-engineering-honours-bachelor-science-diploma-professional-engineering-practice,,year 12,"This combined degree is the same as the Bachelor of Engineering (Honours) Bachelor of Science (C09072), except for the additional requirement of two internships and completion of the professional engineering practice program. Students can transfer to this program if they wish to complete the Diploma in Professional Engineering Practice.",Years,,Engineering,IELTS,AUD,yes,Sydney,Bachelor of Engineering (Honours) Bachelor of Science Diploma in Professional Engineering Practice,,6.5,79.75,,,no,yes,year,,University of Technology Sydney,HONS,6,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-construction-project-management-bachelor-arts-international-studies,,year 12,"The Bachelor of Construction Project Management delivers the management, technology and process skills required to work in a variety of roles across the full spectrum of construction projects. Students are taught a wide range of project management methodologies with a strong focus on applying these to real-world projects.",Years,,Business & Commerce & Finance & Accounting,IELTS,AUD,yes,Sydney,Bachelor of Construction Project Management Bachelor of Arts in International Studies,,6.5,91.45,,,no,no,year,,University of Technology Sydney,BA,6,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-engineering-honours-bachelor-science-diploma-professional-engineering-practice,,year 12,"This combined degree is the same as the Bachelor of Engineering (Honours) Bachelor of Science (C09072), except for the additional requirement of two internships and completion of the professional engineering practice program. Students can transfer to this program if they wish to complete the Diploma in Professional Engineering Practice.",Years,,Engineering,IELTS,AUD,yes,Sydney,Bachelor of Engineering (Honours) Bachelor of Science Diploma in Professional Engineering Practice,,6.5,79.75,,,no,yes,year,,University of Technology Sydney,HONS,6,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-management-bachelor-sustainability-and-environment,,year 12,"The Bachelor of Management Bachelor of Sustainability and Environment provides students with a strong foundation in management studies and develops key skills required to successfully manage contemporary organisations including leadership, business design, and innovation, as well as the multidisciplinary knowledge of sustainability required to operate within the green economy. During the first two years, students explore management studies from professional and industry perspectives and build their knowledge of sustainability as a scientific, legal and social domain. Across the remaining years in this degree, students develop in-depth knowledge in one of the four management majors (Events, Tourism, Sport Business or Digital Creative Enterprise) while working with industry and community partners in studio subjects to address real sustainability issues. ",Years,,Computer Science & Information Technology,IELTS,AUD,yes,Sydney,Bachelor of Management Bachelor of Sustainability and Environment,,6.5,91.45,,,no,yes,year,,University of Technology Sydney,BA,4,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-engineering-honours-bachelor-science-diploma-professional-engineering-practice,,year 12,"This combined degree is the same as the Bachelor of Engineering (Honours) Bachelor of Science (C09072), except for the additional requirement of two internships and completion of the professional engineering practice program. Students can transfer to this program if they wish to complete the Diploma in Professional Engineering Practice.",Years,,Engineering,IELTS,AUD,yes,Sydney,Bachelor of Engineering (Honours) Bachelor of Science Diploma in Professional Engineering Practice,,6.5,79.75,,,no,yes,year,,University of Technology Sydney,HONS,6,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-medical-science-bachelor-arts-international-studies,,year 12,"The Bachelor of Medical Science Bachelor of Arts in International Studies is a combined degree that integrates medical science with the immersion in another language and culture. The medical science program is designed to educate and train graduates for careers in medical and health-related sciences. It aims to produce medical scientists with highly adaptable, practical scientific skills and a thorough grounding in the structure and function of the human body and in disease processes at the cellular, whole organ and behavioural level.",Years,,Medical and Nursing,IELTS,AUD,no,Sydney,Bachelor of Medical Science Bachelor of Arts in International Studies,,6.5,91.75,,,yes,no,year,,University of Technology Sydney,BA,5,,Australia,,yes,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-engineering-honours-bachelor-science-diploma-professional-engineering-practice,,year 12,"This combined degree is the same as the Bachelor of Engineering (Honours) Bachelor of Science (C09072), except for the additional requirement of two internships and completion of the professional engineering practice program. Students can transfer to this program if they wish to complete the Diploma in Professional Engineering Practice.",Years,,Engineering,IELTS,AUD,yes,Sydney,Bachelor of Engineering (Honours) Bachelor of Science Diploma in Professional Engineering Practice,,6.5,79.75,,,no,yes,year,,University of Technology Sydney,HONS,6,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-medical-science-bachelor-business,,year 12,The Bachelor of Medical Science Bachelor of Business is designed to produce graduates who are prepared for scientific practice or business and management in health and medical businesses or institutions.,Years,,Business & Commerce & Finance & Accounting,IELTS,AUD,no,Sydney,Bachelor of Medical Science Bachelor of Business,,6.5,92.35,,,yes,yes,year,,University of Technology Sydney,BA,4,,Australia,,yes,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-engineering-honours-bachelor-science-diploma-professional-engineering-practice,,year 12,"This combined degree is the same as the Bachelor of Engineering (Honours) Bachelor of Science (C09072), except for the additional requirement of two internships and completion of the professional engineering practice program. Students can transfer to this program if they wish to complete the Diploma in Professional Engineering Practice.",Years,,Engineering,IELTS,AUD,yes,Sydney,Bachelor of Engineering (Honours) Bachelor of Science Diploma in Professional Engineering Practice,,6.5,79.75,,,no,yes,year,,University of Technology Sydney,HONS,6,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-science-analytics-bachelor-arts-international-studies,,year 12,"This course focuses on the analytical skills and technical knowledge that underpin the sophisticated data analysis tools on which key aspects of business activity rely. These tools enable industry to capitalise on 'big data' by gaining insights through expert interpretation of results of statistical and other quantitative analyses. In this course students study key areas of business activity and develop a broad range of mathematical, statistical, computational and data management skills, as well as experience in the use of information technology required for modern data analysis.",Years,,Business & Commerce & Finance & Accounting,IELTS,AUD,yes,Sydney,Bachelor of Science in Analytics Bachelor of Arts in International Studies,,6.5,91.00,,,no,no,year,,University of Technology Sydney,BA,5,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-engineering-honours-bachelor-science-diploma-professional-engineering-practice,,year 12,"This combined degree is the same as the Bachelor of Engineering (Honours) Bachelor of Science (C09072), except for the additional requirement of two internships and completion of the professional engineering practice program. Students can transfer to this program if they wish to complete the Diploma in Professional Engineering Practice.",Years,,Engineering,IELTS,AUD,yes,Sydney,Bachelor of Engineering (Honours) Bachelor of Science Diploma in Professional Engineering Practice,,6.5,79.75,,,no,yes,year,,University of Technology Sydney,HONS,6,,Australia,,no,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-science-bachelor-arts-international-studies,,year 12,"The Bachelor of Science, Bachelor of Arts in International Studies is a combined degree in the sciences, language and culture. In the science component, students may select any one of the nine different majors leading to the award of a science degree with the chosen major. Students can also opt not to choose a major but select a range of science subjects to tailor their study according to their interests.",Years,,Creative Arts & Design & Music,IELTS,AUD,yes,Sydney,Bachelor of Science Bachelor of Arts in International Studies,,6.5,82.40,,,yes,no,year,,University of Technology Sydney,BA,5,,Australia,,yes,,English,
https://www.uts.edu.au/future-students/find-a-course/bachelor-engineering-honours-bachelor-science-diploma-professional-engineering-practice,,year 12,"This combined degree is the same as the Bachelor of Engineering (Honours) Bachelor of Science (C09072), except for the additional requirement of two internships and completion of the professional engineering practice program. Students can transfer to this program if they wish to complete the Diploma in Professional Engineering Practice.",Years,,Engineering,IELTS,AUD,yes,Sydney,Bachelor of Engineering (Honours) Bachelor of Science Diploma in Professional Engineering Practice,,6.5,79.75,,,no,yes,year,,University of Technology Sydney,HONS,6,,Australia,,no,,English,
